ID,SITIO,BAIRRO,REGIONAL,MACROZONA,MICROZONA,SCN,STATUS,FINALIDADE,ENDERECO,VIA_SENTIDO,DESCRICAO,DATA_ATIVACAO,DATA_DESATIVACAO,FISCALIZACAO,FAIXAS_VIA,FXSTRAFDIR,FAIXAS_FIS,TEMCONTAGE,INFVELOCID,LONG,LAT
489,1385203,Messejana,SR 6,,,00603:C,Inativo,Fiscalização,Av. Frei Cirilo x Rua Letícia [S-N],Av. Frei Cirilo [S-N],Cruzamento,20130723,20170123,Misto,2,2,3,S,S,"-38,495128","-3,822346"
206,1385192,Messejana,SR 6,,,00603:C,Inativo,Fiscalização,"Av. Frei Cirilo, 4290 [N-S]",Av. Frei Cirilo [N-S],Travessia de pedestres,20130723,20170802,Misto,2,2,2,S,S,"-38,49571","-3,821242"
288,1385233,Messejana,SR 6,,,00603:C,Inativo,Fiscalização,"Av. Frei Cirilo, 4290 - Oposto [S-N]",Av. Frei Cirilo [S-N],Travessia de pedestres,20141112,20170802,Misto,2,2,2,S,S,"-38,495635","-3,821213"
557,1385821,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,"Rua José Hipólito, 194 [O-L]",R. José Hipólito [O-L],Meio de quadra,20160813,20170123,Não-metrológico,2,2,2,S,N,"-38,493627","-3,832778"
556,1385820,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,"Rua Padre Pedro de Alencar , 340 [N-S]",R. Pe. Pedro de Alencar [N-S],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,493924","-3,830987"
558,1385822,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,Rua Manuel Castelo Branco X Rua Cel. Francisco Pereira [L-O],R. Manuel Castelo Branco [L-O],Meio de quadra,20160813,20170123,Não-metrológico,2,2,2,S,N,"-38,493205","-3,831745"
568,1385832,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,"Rua Dr. Joaquim Bento , 547 [L-O]",R. Dr. Joaquim Bento [L-O],Meio de quadra,,20170123,Não-metrológico,1,1,1,S,N,"-38,486637","-3,828261"
554,1385818,Messejana,SR 6,,,00256:C,Inativo,Coleta de Dados,"Av. Frei Cirilo, 3431 [S-N]",Av. Frei Cirilo [S-N],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,498739","-3,814256"
569,1385833,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,"Rua Dr. Joaquim Bento , 590 [O-L]",R. Dr. Joaquim Bento [O-L],Meio de quadra,,20170123,Não-metrológico,1,1,1,S,N,"-38,485999","-3,828296"
571,1385835,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,"Rua Cel. João de Oliveira, 1430A [L-O]",R. Coronel João de Oliveira [L-O],Meio de quadra,,20170123,Não-metrológico,1,1,1,S,N,"-38,482139","-3,823566"
570,1385834,Messejana,SR 6,,,00603:C,Inativo,Coleta de Dados,"Rua Cel. João de Oliveira, 1430 [O-L]",R. Coronel João de Oliveira [O-L],Meio de quadra,,20170123,Não-metrológico,1,1,1,S,N,"-38,481866","-3,823638"
246,1385062,Jangurussu,SR 9,,,00256:D,Inativo,Fiscalização,Av. Jornalista Thomaz Coelho x Av. Castelo de Castro [L-O],Av. Jornalista Thomaz Coelho [L-O],Cruzamento,20140630,20201211,Misto,3,3,3,S,S,"-38,521236","-3,828651"
263,TST02,Jangurussu,SR 9,,,00256:D,Inativo,Teste,Av. Presidente Costa e Silva x Rua Augusto Calheiros [L-O],Av. Pres. Costa e Silva [L-O],Cruzamento,,,Não-metrológico,3,0,0,S,N,"-38,5136","-3,828309"
2,FS022,Jangurussu,SR 9,,,00256:D,Inativo,Fiscalização,"Av. Jornalista Thomaz Coelho, 1650 [O-L]",Av. Jornalista Thomaz Coelho [O-L],Meio de quadra,20130227,20170123,Metrológico,3,3,3,S,S,"-38,509765","-3,829864"
255,TST01,Jangurussu,SR 9,,,00603:C,Inativo,Teste,Av. Presidente Costa e Silva x Rua Mucambinho [L-O],Av. Pres. Costa e Silva [L-O],Meio de quadra,,,Não-metrológico,3,0,0,S,N,"-38,507057","-3,830422"
62,FS023,Jangurussu,SR 9,,,00256:D,Inativo,Fiscalização,"Av. Jornalista Thomaz Coelho, 1650 [L-O]",Av. Jornalista Thomaz Coelho [L-O],Travessia de pedestres,20130227,20201211,Metrológico,3,3,3,S,S,"-38,509656","-3,829778"
766,99885015,Jangurussu,SR 9,,,00603:C,Inativo,Teste,AV. JORNALISTA THOMAS COELHO X RUA MUCAMBINHO [O-L],Av. Jornalista Thomás Coelho [O-L],Cruzamento,,20200813,Não-metrológico,2,2,2,S,N,"-38,507182","-3,830369"
766,99885015,Jangurussu,SR 9,,,00603:C,Inativo,Teste,AV. JORNALISTA THOMAS COELHO X RUA MUCAMBINHO [O-L],Av. Jornalista Thomás Coelho [O-L],Cruzamento,,20200813,Não-metrológico,2,2,2,S,N,"-38,507182","-3,830369"
767,99885015_2,Jangurussu,SR 9,,,00603:C,Inativo,Teste,AV. JORNALISTA THOMAS COELHO X RUA MUCAMBINHO [L-O],Av. Jornalista Thomás Coelho [L-O],Cruzamento,,20200813,Não-metrológico,2,2,2,S,N,"-38,507281","-3,830473"
767,99885015_2,Jangurussu,SR 9,,,00603:C,Inativo,Teste,AV. JORNALISTA THOMAS COELHO X RUA MUCAMBINHO [L-O],Av. Jornalista Thomás Coelho [L-O],Cruzamento,,20200813,Não-metrológico,2,2,2,S,N,"-38,507281","-3,830473"
271,FS111,Cidade dos Funcionários,SR 6,,,00256:A,Inativo,Fiscalização,"Av. Desembargador Gonzaga, 532 [N-S]",Av. Desembargador Gonzaga [N-S],Meio de quadra,20140522,20170123,Metrológico,3,3,3,S,S,"-38,502462","-3,791802"
145,1385108,Cidade dos Funcionários,SR 6,,,00256:C,Inativo,Fiscalização,Av. Desembargador Gonzaga x Av. Oliveira Paiva [S-N],Av. Desembargador Gonzaga [S-N],Cruzamento,20130522,20170123,Misto,3,3,4,S,S,"-38,49986","-3,797262"
144,1385107,Cidade dos Funcionários,SR 6,,,00256:B,Inativo,Fiscalização,Av. Oliveira Paiva x Av. Desembargador Gonzaga [L-O],Av. Oliveira Paiva [L-O],Cruzamento,20130522,20170123,Misto,2,2,3,S,S,"-38,499864","-3,79707"
272,FS110,Cidade dos Funcionários,SR 6,,,00256:A,Inativo,Fiscalização,"Av. Desembargador Gonzaga, 726 - Oposto [S-N]",Av. Desembargador Gonzaga [S-N],Meio de quadra,20140521,20170123,Metrológico,3,3,3,S,S,"-38,50158","-3,793456"
280,TST08,Cidade dos Funcionários,SR 6,,,00256:C,Inativo,Teste,"Av. Viena Wayne, 118 [O-L]",Av. Viena Wayne [O-L],Meio de quadra,,,Não-metrológico,,0,0,S,N,"-38,493263","-3,80055"
281,TST11,Cidade dos Funcionários,SR 6,,,00256:C,Inativo,Teste,"Av. Viena Wayne, 171 [L-O]",Av. Viena Wayne [L-O],Meio de quadra,,,Não-metrológico,,0,0,S,N,"-38,493001","-3,800512"
282,TST10,Cidade dos Funcionários,SR 6,,,00256:C,Inativo,Teste,"Av. Viena Wayne, 181 [L-O]",Av. Viena Wayne [L-O],Meio de quadra,,,Não-metrológico,,0,0,S,N,"-38,492611","-3,800636"
433,1385318,Fátima,SR 4,,,00627:B,Ativo,Fiscalização,Av. Eduardo Girão x Av. dos Expedicionários [L-O],Av. Eduardo Girão [L-O],Cruzamento,20160503,,Misto,2,2,3,S,S,"-38,536712","-3,750543"
137,1385167,Fátima,SR 4,,,00113:G,Inativo,Fiscalização,Av. Borges de Melo x Av. Dep. Oswaldo Studart [O-L],Av. Borges de Melo [O-L],Cruzamento,20130704,20201211,Misto,3,3,3,S,S,"-38,532341","-3,758062"
436,1385321,Fátima,SR 4,,,00085:C,Inativo,Fiscalização,Av. Eduardo Girão x Av. Luciano Carneiro [O-L],Av. Eduardo Girão [O-L],Cruzamento,20160622,20201211,Misto,2,1,2,S,S,"-38,53292","-3,752189"
435,1385320,Fátima,SR 4,,,00085:C,Inativo,Fiscalização,Av. Eduardo Girão x Av. Luciano Carneiro [L-O],Av. Eduardo Girão [L-O],Cruzamento,20160622,20201211,Misto,2,1,2,S,S,"-38,532673","-3,752105"
250,AT211,Fátima,SR 4,,,00197:H,Inativo,Fiscalização,"Av. Eduardo Girão, 1285 [O-L]",Av. Eduardo Girão [O-L],Meio de quadra,20140519,20181222,Metrológico,2,2,2,S,S,"-38,531851","-3,753225"
289,1385225,Fátima,SR 4,,,00113:G,Inativo,Fiscalização,Av. Eduardo Girão x General Silva Júnior [L-O],Av. Eduardo Girão [L-O],Cruzamento,20140730,20201211,Misto,2,2,3,S,S,"-38,530582","-3,754188"
131,1385128,Fátima,SR 4,Corredor,Pontes Vieira,00049:D,Inativo,Fiscalização,Av. Pontes Vieira x Av. Visconde do Rio Branco [O-L],Av. Pontes Vieira [O-L],Cruzamento,20130502,20140418,Misto,2,2,3,S,S,"-38,520646","-3,753591"
120,1385127,Fátima,SR 4,,,00049:E,Inativo,Fiscalização,Av. Visconde do Rio Branco x Av. Pontes Vieira [S-N],Av. Visconde do Rio Branco [S-N],Cruzamento,20130502,20140701,Misto,3,3,3,S,S,"-38,520482","-3,753641"
520,1385813,Fátima,SR 4,,,00085:C,Inativo,Coleta de Dados,"Av. Luciano Carneiro, após a Av. 13 de Maio [N-S]",Av. Luciano Carneiro [N-S],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,531897","-3,749142"
153,1385183,Fátima,SR 4,Corredor,13 de Maio,00047:F,Ativo,Fiscalização,Av. 13 de Maio x Rua Senador Pompeu [L-O],Av. 13 de Maio [L-O],Cruzamento,20130704,,Misto,2,2,2,S,S,"-38,534894","-3,744532"
524,1385817,Fátima,SR 4,,,00047:F,Inativo,Coleta de Dados,"Rua Barão do Rio Branco, após a Av. 13 de Maio [S-N]",R. Barão do Rio Branco [S-N],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,534036","-3,744545"
519,1385812,Fátima,SR 4,,,00048:F,Inativo,Coleta de Dados,"Rua Jaime Benévolo, após a Av. 13 de Maio [S-N]",R. Jaime Benévolo [S-N],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,530514","-3,747465"
523,1385816,Fátima,SR 4,,,00047:E,Inativo,Coleta de Dados,"Rua Senador Pompeu, próximo à Av. 13 de Maio [N-S]",R. Sen. Pompeu [N-S],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,534667","-3,743599"
65,FS048,Fátima,SR 4,,,00315:A,Inativo,Fiscalização,"Av. Aguanambi, 1050 [N-S]",Av. Aguanambi [N-S],Travessia de pedestres,20130409,20160616,Metrológico,4,4,4,S,S,"-38,525342","-3,746123"
64,FS047,Fátima,SR 4,,,00315:A,Inativo,Fiscalização,"Av. Aguanambi, 965 [S-N]",Av. Aguanambi [S-N],Meio de quadra,20130409,20160609,Metrológico,4,4,4,S,S,"-38,524785","-3,746872"
688,1385406,Fátima,SR 4,,,00315:G,Ativo,Fiscalização,"Av. Aguanambi, 1637 [S-N]",Av. Aguanambi [S-N],Travessia de pedestres,20190130,,Misto,4,4,4,S,S,"-38,523401","-3,751266"
689,1385407,Fátima,SR 4,,,00315:G,Ativo,Fiscalização,"Av. Aguanambi, 1686 [N-S]",Av. Aguanambi [N-S],Travessia de pedestres,20190131,,Misto,4,4,4,S,S,"-38,523628","-3,751301"
690,1385405,Fátima,SR 4,,,00315:G,Inativo,Fiscalização,"Av. Aguanambi, 1505 [S-N]",Av. Aguanambi [S-N],Meio de quadra,20190327,20201211,Não-metrológico,4,1,1,S,N,"-38,523637","-3,749864"
691,1385404,Fátima,SR 4,,,00315:G,Inativo,Fiscalização,"Av. Aguanambi, 1505 - Oposto [N-S]",Av. Aguanambi [N-S],Meio de quadra,20190327,20201211,Não-metrológico,4,1,1,S,N,"-38,523879","-3,749699"
692,1385401,Fátima,SR 4,,,00315:A,Ativo,Fiscalização,"Av. Aguanambi, 1035 - Oposto [N-S]",Av. Aguanambi [N-S],Travessia de pedestres,20190318,,Misto,4,4,4,S,S,"-38,525338","-3,746167"
693,1385400,Fátima,SR 4,,,00315:A,Ativo,Fiscalização,"Av. Aguanambi, 1035 [S-N]",Av. Aguanambi [S-N],Travessia de pedestres,20190318,,Misto,4,4,4,S,S,"-38,525177","-3,746105"
694,1385403,Fátima,SR 4,,,00315:A,Inativo,Fiscalização,"Av. Aguanambi, 1200 [N-S]",Av. Aguanambi [N-S],Meio de quadra,20190409,20201211,Não-metrológico,4,1,1,S,N,"-38,524798","-3,747346"
695,1385402,Fátima,SR 4,,,00315:A,Inativo,Fiscalização,"Av. Aguanambi, 1221 [S-N]",Av. Aguanambi [S-N],Meio de quadra,20190409,20201211,Não-metrológico,4,1,1,S,N,"-38,524615","-3,747249"
696,1385399,Fátima,SR 4,,,00203:X,Inativo,Fiscalização,"Av. Aguanambi, 933 [N-S]",Av. Aguanambi [N-S],Meio de quadra,20190327,20201211,Não-metrológico,4,1,1,S,N,"-38,52558","-3,745016"
697,1385398,Fátima,SR 4,,,00203:E,Inativo,Fiscalização,"Av. Aguanambi, 933 - Oposto [S-N]",Av. Aguanambi [S-N],Meio de quadra,20190327,20201211,Não-metrológico,4,1,1,S,N,"-38,525416","-3,744775"
268,1385070,Rodolfo Teófilo,SR 3,,,00328:E,Ativo,Fiscalização,Av. José Bastos x Av. Humberto Monte [N-S],Av. José Bastos [N-S],Cruzamento,20130820,,Misto,3,3,3,S,S,"-38,555399","-3,754849"
300,AT219,Rodolfo Teófilo,SR 3,,,00123:G,Inativo,Fiscalização,"Av. José Bastos, 3786 [N-S]",Av. José Bastos [N-S],Meio de quadra,20150330,20170123,Metrológico,3,3,3,S,S,"-38,552374","-3,751792"
175,1385086,Rodolfo Teófilo,SR 3,,,00123:H,Inativo,Fiscalização,"Rua Professor Costa Mendes, 1609 [O-L]",Av. Professor Costa Mendes [O-L],Travessia de pedestres,20130808,20150825,Misto,1,1,1,S,S,"-38,552914","-3,749287"
644,1385085,Rodolfo Teófilo,SR 3,,,00123:H,Inativo,Fiscalização,"Rua Professor Costa Mendes, 1608 [L-O]",Av. Professor Costa Mendes [L-O],Travessia de pedestres,20130808,20150825,Misto,1,1,1,S,S,"-38,55286","-3,749291"
525,1385331,Rodolfo Teófilo,SR 3,,,00123:H,Inativo,Fiscalização,"Rua Professor Costa Mendes, 1609 [L-O]",R. Professor Costa Mendes [L-O],Travessia de pedestres,20151215,20201211,Misto,2,2,2,S,S,"-38,552885","-3,749268"
586,LEE001,Rodolfo Teófilo,SR 3,,,00123:H,Inativo,Educação,"Rua Alexandre Baraúna, 23 metros antes da Rua Monsenhor Furtado [L-O]",R. Alexandre Baraúna [L-O],Meio de quadra,20160604,20170301,Não-metrológico,,1,1,S,N,"-38,550899","-3,748683"
292,1385237,Rodolfo Teófilo,SR 3,,,00123:G,Inativo,Fiscalização,Av. José Bastos x Rua Delmiro de Farias [N-S],Av. José Bastos [N-S],Cruzamento,20141209,20201104,Misto,3,3,3,S,S,"-38,549178","-3,748622"
410,FXE139,Farias Brito,SR 3,,,00455:A,Inativo,Fiscalização,"Av. Carapinima, 1784 [N-S]",Av. Carapinima [N-S],Meio de quadra,20150629,20151201,Não-metrológico,3,1,1,S,N,"-38,537446","-3,737109"
174,1385055,Farias Brito,SR 3,,,00635:F,Inativo,Fiscalização,"Av. Bezerra de Menezes, 400 [L-O]",Av. Bezerra de Menezes [L-O],Travessia de pedestres,20130805,20141010,Misto,4,4,4,S,S,"-38,548461","-3,732255"
477,1385324,Farias Brito,SR 3,,,,Ativo,Fiscalização,"Av. Bezerra de Menezes, 306 [L-O]",Av. Bezerra de Menezes [L-O],Cruzamento,20150803,,Misto,4,4,4,S,S,"-38,547672","-3,732092"
603,AT233,Farias Brito,SR 3,,,00370:G,Ativo,Fiscalização,"Av. José Jatahy, 1483 [S-N]",Av. José Jatahy [S-N],Meio de quadra,20170316,,Metrológico,2,2,2,S,S,"-38,544203","-3,734519"
587,FS123,Farias Brito,SR 3,,,00370:B,Ativo,Fiscalização,"Av. Domingos Olímpio, 2105 a 1839 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,20150406,,Não-metrológico,3,3,3,S,N,"-38,541965","-3,733125"
356,FS123_H,Farias Brito,SR 3,,,00370:B,Inativo,Fiscalização,"Av. Domingos Olímpio, 1913 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,20150406,20160331,Não-metrológico,3,1,1,S,N,"-38,540216","-3,733679"
496,FS123_C2,Farias Brito,SR 3,,,00370:B,Ativo,Fiscalização,"Av. Domingos Olímpio, 1839 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,,,Não-metrológico,3,0,0,S,N,"-38,539461","-3,733974"
485,FS129,Farias Brito,SR 3,,,00370:B,Ativo,Fiscalização,"Av. Domingos Olímpio, 1800 [L-O]",Av. Domingos Olímpio [L-O],Meio de quadra,20150428,,Não-metrológico,3,2,2,S,N,"-38,539501","-3,733748"
495,FS129_C,Farias Brito,SR 3,,,00370:B,Ativo,Fiscalização,"Av. Domingos Olímpio, 94 metros da Rua Rúbia Sampaio [L-O]",Av. Domingos Olímpio [L-O],Meio de quadra,20150428,,Não-metrológico,3,0,0,S,N,"-38,540259","-3,733477"
498,FS124_C,Farias Brito,SR 3,,,00455:A,Ativo,Fiscalização,"Av. Domingos Olímpio, 1567 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,20150406,,Não-metrológico,3,0,0,S,N,"-38,537398","-3,734746"
494,FS130_C,Farias Brito,SR 3,,,00455:A,Ativo,Fiscalização,"Av. Domingos Olímpio, 98 m antes da Rua Princesa Isabel [L-O]",Av. Domingos Olímpio [L-O],Meio de quadra,20150406,,Não-metrológico,3,0,0,S,N,"-38,537218","-3,73462"
486,FS124,Farias Brito,SR 3,,,00370:B,Ativo,Fiscalização,"Av. Domingos Olímpio, 1657 a 1567 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,20150406,,Não-metrológico,3,2,2,S,N,"-38,538167","-3,734494"
632,FS123_C,Farias Brito,SR 3,,,00370:B,Ativo,Fiscalização,"Av. Domingos Olímpio, 1941 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,,,Não-metrológico,3,0,0,S,N,"-38,540532","-3,733581"
631,FS122,Farias Brito,SR 3,,,00370:B,Inativo,Fiscalização,"Av. Domingos Olímpio, 2105 [O-L]",Av. Domingos Olímpio [O-L],Meio de quadra,20150406,20160331,Não-metrológico,3,2,2,S,N,"-38,541852","-3,73316"
215,AT009,Moura Brasil,SR 12,,,00042:A,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 553 - Oposto [L-O]",Av. Pres. Castelo Branco [L-O],Meio de quadra,20130424,,Metrológico,4,2,2,S,S,"-38,540095","-3,716938"
90,AT096,Moura Brasil,SR 12,,,00042:A,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 553 - Oposto [L-O]",Av. Pres. Castelo Branco [L-O],Meio de quadra,20130424,,Metrológico,4,2,2,S,S,"-38,540064","-3,716904"
209,1385197,Moura Brasil,SR 12,,,00042:A,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 600 - Oposto [O-L]",Av. Pres. Castelo Branco [O-L],Travessia de pedestres,20130819,,Misto,4,4,4,S,S,"-38,532305","-3,719264"
208,1385196,Moura Brasil,SR 12,,,00042:A,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 600 [L-O]",Av. Pres. Castelo Branco [L-O],Travessia de pedestres,20130819,,Misto,4,4,4,S,S,"-38,53224","-3,719128"
96,FS071,Parque Dois Irmãos,SR 8,,,00350:F,Inativo,Fiscalização,"Av. Presidente Costa e Silva, 2915 [L-O]",Av. Pres. Costa e Silva [L-O],Meio de quadra,20130314,20201211,Metrológico,3,3,3,S,S,"-38,554216","-3,822269"
605,1385352,Parque Dois Irmãos,SR 8,,,00350:F,Inativo,Fiscalização,"Av. Presidente Costa e Silva, 3601 [L-O]",Av. Pres. Costa e Silva [L-O],Cruzamento,20170214,20201211,Misto,3,3,4,S,S,"-38,54822","-3,823852"
639,1385001,Aerolândia,SR 6,,,00250:C,Inativo,Fiscalização,"Av. Gov. Raul Barbosa, 7143 [S-N]",Av. Gov. Raul Barbosa [S-N],Travessia de pedestres,20130730,20150518,Misto,3,3,3,S,S,"-38,512935","-3,775195"
640,1385002,Aerolândia,SR 6,,,00250:C,Inativo,Fiscalização,"Av. Gov. Raul Barbosa, 7148 [N-S]",Av. Gov. Raul Barbosa [N-S],Travessia de pedestres,20130730,20150518,Misto,3,3,3,S,S,"-38,513036","-3,775176"
527,1385326,Aerolândia,SR 6,,,00250:C,Inativo,Fiscalização,Av. Raul Barbosa x Rua do Reinado [S-N],Av. Raul Barbosa [S-N],Cruzamento,20150813,20191220,Misto,3,3,3,S,S,"-38,512982","-3,775509"
526,1385325,Aerolândia,SR 6,,,00250:C,Inativo,Fiscalização,Av. Raul Barbosa x Rua Major José Araújo Aguiar [N-S],Av. Raul Barbosa [N-S],Cruzamento,20150813,20191220,Misto,3,3,3,S,S,"-38,513078","-3,775358"
95,FS081,Aerolândia,SR 6,,,00250:C,Inativo,Fiscalização,"Av. Gov. Raul Barbosa, 5980 [N-S]",Av. Gov. Raul Barbosa [N-S],Meio de quadra,20130411,20200924,Metrológico,3,3,3,S,S,"-38,510506","-3,769772"
94,FS082,Aerolândia,SR 6,,,00250:C,Ativo,Fiscalização,"Av. Gov. Raul Barbosa, 5980 - Oposto [S-N]",Av. Gov. Raul Barbosa [S-N],Meio de quadra,20130411,,Metrológico,3,3,3,S,S,"-38,510398","-3,769813"
770,FS147,Aerolândia,SR 6,,,,Ativo,Fiscalização,"Av. Gov. Raul Barbosa, 5850 [N-S]",Av. Gov. Raul Barbosa [N-S],Meio de quadra,20201027,,Metrológico,3,3,3,S,S,"-38,510391","-3,769414"
162,1385164,Damas,SR 4,,,00123:G,Inativo,Fiscalização,Av. José Bastos x Rua Delmiro de Farias [S-N],Av. José Bastos [S-N],Cruzamento,20130606,20201104,Misto,3,3,3,S,S,"-38,549223","-3,748865"
218,AT208,Damas,SR 4,,,00123:G,Ativo,Fiscalização,"Av. João Pessoa, 4026 - Oposto [S-N]",Av. João Pessoa [S-N],Meio de quadra,20140120,,Metrológico,2,2,2,S,S,"-38,546516","-3,749166"
219,AT915,Damas,SR 4,,,00123:G,Ativo,Fiscalização,"Av. João Pessoa, 3902 [N-S]",Av. João Pessoa [N-S],Meio de quadra,20140120,,Não-metrológico,1,1,1,S,N,"-38,545859","-3,748361"
674,1385383,Damas,SR 4,,,00123:G,Ativo,Fiscalização,Av. João Pessoa x Rua Professor Costa Mendes [N-S],Av. João Pessoa [N-S],Cruzamento,20181129,,Não-metrológico,1,1,1,S,N,"-38,549436","-3,752331"
675,1385384,Damas,SR 4,,,00123:G,Ativo,Fiscalização,Av. João Pessoa x Rua Professor Costa Mendes [S-N],Av. João Pessoa [S-N],Cruzamento,20181129,,Misto,2,2,2,S,S,"-38,549502","-3,752481"
365,AT223,Parangaba,SR 4,,,,Inativo,Fiscalização,"Rua Nereu Ramos, 431 [O-L]",R. Nereu Ramos [O-L],Meio de quadra,20150902,20201211,Metrológico,2,2,2,S,S,"-38,57063","-3,785863"
334,1385224,Parangaba,SR 4,,,00145:C,Ativo,Fiscalização,Av. Augusto dos Anjos x Rua Júlio Braga [S-N],Av. Augusto dos Anjos [S-N],Cruzamento,20141113,,Misto,2,2,2,S,S,"-38,57624","-3,776856"
196,1385079,Parangaba,SR 4,,,,Inativo,Fiscalização,"Av. General Osório de Paiva, 1371 - Oposto [N-S]",Av. Gen. Osório de Paiva [N-S],Travessia de pedestres,20130808,20140810,Misto,1,1,1,S,S,"-38,573172","-3,779792"
195,1385078,Parangaba,SR 4,,,,Inativo,Fiscalização,"Av. General Osório de Paiva, 1371 [S-N]",Av. Gen. Osório de Paiva [S-N],Travessia de pedestres,20130808,20140709,Misto,1,1,1,S,S,"-38,573146","-3,779832"
205,1385169,Parangaba,SR 4,,,,Ativo,Fiscalização,Av. Godofredo Maciel x Rua Nereu Ramos [S-N],Av. Godofredo Maciel [S-N],Cruzamento,20130801,,Misto,3,3,3,S,S,"-38,566748","-3,787367"
109,AT015,Parangaba,SR 4,,,,Ativo,Fiscalização,"Av. Godofredo Maciel, 1021 - Oposto [N-S]",Av. Godofredo Maciel [N-S],Meio de quadra,20130404,,Metrológico,3,3,3,S,S,"-38,566565","-3,785408"
257,1385153,Parangaba,SR 4,,,00207:C,Ativo,Fiscalização,Av. Godofredo Maciel x Av. Germano Franck [S-N],Av. Godofredo Maciel [S-N],Cruzamento,20140722,,Não-metrológico,3,3,3,S,N,"-38,564654","-3,779557"
598,1385349,Parangaba,SR 4,,,00207:B,Ativo,Fiscalização,Av. Godofredo Maciel x Rua Napoleão Quezado [N-S],Av. Godofredo Maciel [N-S],Cruzamento,20161122,,Misto,2,2,2,S,S,"-38,564664","-3,779289"
277,1385232,Parangaba,SR 4,,,00124:D,Inativo,Fiscalização,Av. Dr. Silas Munguba x Rua Germano Franck [L-O],Av. Dr. Silas Munguba [L-O],Cruzamento,20140211,20190612,Misto,3,3,3,S,S,"-38,561966","-3,777322"
593,1385216,Parangaba,SR 4,,,00511:G,Ativo,Fiscalização,"Av. João Pessoa, 6754 [N-S]",Av. João Pessoa [N-S],Travessia de pedestres,20161117,,Misto,2,2,2,S,S,"-38,560906","-3,769728"
594,1385215,Parangaba,SR 4,,,00511:G,Ativo,Fiscalização,"Av. João Pessoa, 6754 - Oposto [S-N]",Av. João Pessoa [S-N],Travessia de pedestres,20161117,,Misto,2,2,2,S,S,"-38,560849","-3,769756"
342,AT221,Parangaba,SR 4,,,00309:J,Inativo,Fiscalização,"Rua Gov. João Carlos, 649 - Oposto [N-S]",R. Gov. João Carlos [N-S],Meio de quadra,20150121,20170123,Metrológico,2,2,2,S,S,"-38,5525","-3,780352"
623,1385027,Parangaba,SR 4,,,00124:D,Inativo,Fiscalização,Av. Dedé Brasil x Rua Germano Franck [L-O],Av. Dedé Brasil [L-O],Cruzamento,20130722,20140211,Misto,3,3,3,S,S,"-38,561936","-3,777371"
624,1385177,Parangaba,SR 4,,,00207:B,Inativo,Fiscalização,Av. Godofredo Maciel x Rua Napoleão Quezado [N-S],Av. Godofredo Maciel [N-S],Cruzamento,20140723,20161121,Misto,1,1,1,S,S,"-38,564646","-3,779241"
641,FS026,Tauape,SR 2,,,00050:L,Inativo,Fiscalização,Av. Almirante Henrique Sabóia x Rua Vicente Leite [L-O],Av. Alm. Henrique Sabóia [L-O],Meio de quadra,20130228,20170307,Metrológico,2,2,2,S,S,"-38,499801","-3,752042"
430,1385315,Tauape,SR 2,,,00208:H,Inativo,Fiscalização,Rua Isac Amaral x Rua Joaquim Nabuco [O-L],R. Isaac Amaral [O-L],Cruzamento,20160622,20180727,Misto,2,2,2,S,S,"-38,506831","-3,752163"
20,FS052,Tauape,SR 2,,,00267:G,Inativo,Fiscalização,Av. Gov. Raul Barbosa x Rua Ana Gonçalves [N-S],Av. Gov. Raul Barbosa [N-S],Meio de quadra,20130424,20170123,Metrológico,5,4,4,S,S,"-38,504649","-3,758607"
223,FS094,Tauape,SR 2,,,00267:G,Inativo,Fiscalização,Av. Gov. Raul Barbosa x Rua Ana Gonçalves [N-S],Av. Gov. Raul Barbosa [N-S],Meio de quadra,20130424,20160123,Metrológico,5,1,1,S,S,"-38,504559","-3,758605"
19,FS051,Tauape,SR 2,,,00267:G,Inativo,Fiscalização,Av. Gov. Raul Barbosa x Rua Ana Gonçalves [S-N],Av. Gov. Raul Barbosa [S-N],Meio de quadra,20130424,20200222,Metrológico,3,3,3,S,S,"-38,50441","-3,758846"
